,DATE,GDPC1_PCH,GNP_PCH,GNPC96_PCH,CPILFESL,PCEPILFE,JHDUSRGDPBR,UNRATE
211,2000-01-01,0.36175999999999997,1.00534,0.32276,179.5666666666666667,80.3333333333333333,0.0,4.0333333333333333
212,2000-04-01,1.83116,2.4696599999999997,1.8548799999999999,180.7000000000000000,80.5886666666666667,0.0,3.9333333333333333
213,2000-07-01,0.13355999999999998,0.65686,0.08739,181.9000000000000000,80.9533333333333333,0.0,4.0000000000000000
214,2000-10-01,0.6228899999999999,1.39124,0.8577299999999999,183.0000000000000000,81.3420000000000000,0.0,3.9000000000000000
215,2001-01-01,-0.28518000000000004,0.18644000000000002,-0.42294,184.3333333333333333,81.8113333333333333,1.0,4.2333333333333333
216,2001-04-01,0.5845600000000001,1.27354,0.66501,185.4666666666666667,82.1213333333333333,1.0,4.4000000000000000
217,2001-07-01,-0.41503999999999996,-0.23065,-0.62943,186.7333333333333333,82.3416666666666667,1.0,4.8333333333333333
218,2001-10-01,0.27237,1.20003,0.8675700000000001,187.9666666666666667,82.7586666666666667,0.0,5.5000000000000000
219,2002-01-01,0.87451,0.8410299999999999,0.50917,189.0000000000000000,82.9996666666666667,0.0,5.7000000000000000
220,2002-04-01,0.60573,0.78814,0.42683999999999994,189.9666666666666667,83.4750000000000000,0.0,5.8333333333333333
221,2002-07-01,0.44456999999999997,1.02851,0.56496,190.9666666666666667,83.8926666666666667,0.0,5.7333333333333333
222,2002-10-01,0.15482,0.8589200000000001,0.28979,191.8333333333333333,84.1866666666666667,0.0,5.8666666666666667
223,2003-01-01,0.55477,0.8659,0.40774,192.4666666666666667,84.3893333333333333,0.0,5.8666666666666667
224,2003-04-01,0.86026,1.26144,0.9654799999999999,192.8000000000000000,84.6376666666666667,0.0,6.1333333333333333
225,2003-07-01,1.6982099999999998,2.2298,1.6787299999999998,193.5666666666666667,84.9853333333333333,0.0,6.1333333333333333
226,2003-10-01,1.1481700000000001,1.9615599999999997,1.3628799999999999,194.0666666666666667,85.3340000000000000,0.0,5.8333333333333333
227,2004-01-01,0.53375,1.42821,0.67786,195.0000000000000000,85.8600000000000000,0.0,5.7000000000000000
228,2004-04-01,0.76208,1.35975,0.5396,196.2333333333333333,86.3633333333333333,0.0,5.6000000000000000
229,2004-07-01,0.9453299999999999,1.67829,1.01805,197.0666666666666667,86.6843333333333333,0.0,5.4333333333333333
230,2004-10-01,1.00167,1.55473,0.77657,198.2666666666666667,87.1533333333333333,0.0,5.4333333333333333
231,2005-01-01,1.10696,2.15956,1.35734,199.5000000000000000,87.7616666666666667,0.0,5.3000000000000000
232,2005-04-01,0.46156,1.06227,0.35928000000000004,200.4333333333333333,88.1650000000000000,0.0,5.1000000000000000
233,2005-07-01,0.89133,1.8668799999999999,0.9525299999999999,201.1000000000000000,88.4953333333333333,0.0,4.9666666666666667
234,2005-10-01,0.63146,1.2057200000000001,0.39682,202.4333333333333333,89.0700000000000000,0.0,4.9666666666666667
235,2006-01-01,1.33029,2.03985,1.33307,203.7000000000000000,89.5733333333333333,0.0,4.7333333333333333
236,2006-04-01,0.2337,1.02644,0.18861,205.3666666666666667,90.2106666666666667,0.0,4.6333333333333333
237,2006-07-01,0.15463,0.75455,0.054520000000000006,206.7666666666666667,90.6973333333333333,0.0,4.6333333333333333
238,2006-10-01,0.8518700000000001,1.29682,0.92556,207.8333333333333333,91.0863333333333333,0.0,4.4333333333333333
239,2007-01-01,0.23549,1.23068,0.24613000000000002,209.0510000000000000,91.7463333333333333,0.0,4.5000000000000000
240,2007-04-01,0.57287,1.37416,0.72365,210.0656666666666667,92.0870000000000000,0.0,4.5000000000000000
241,2007-07-01,0.54327,1.4513,0.93176,211.1486666666666667,92.5376666666666667,0.0,4.6666666666666667
242,2007-10-01,0.6078399999999999,1.31388,0.90875,212.6350000000000000,93.1386666666666667,1.0,4.8000000000000000
243,2008-01-01,-0.5747,-0.31353000000000003,-0.68517,214.0433333333333333,93.6563333333333333,1.0,5.0000000000000000
244,2008-04-01,0.51639,1.07202,0.5281,214.9733333333333333,94.1046666666666667,1.0,5.3333333333333333
245,2008-07-01,-0.5413600000000001,0.32422,-0.42351000000000005,216.3570000000000000,94.5470000000000000,1.0,6.0000000000000000
246,2008-10-01,-2.16381,-2.36038,-2.6565,216.8866666666666667,94.5910000000000000,1.0,6.8666666666666667
247,2009-01-01,-1.1227,-1.04962,-1.04485,217.7970000000000000,94.6776666666666667,1.0,8.2666666666666667
248,2009-04-01,-0.14399,-0.29804,-0.15734,218.9073333333333333,95.1046666666666667,1.0,9.3000000000000000
249,2009-07-01,0.36411,0.8535200000000001,0.7430899999999999,219.5596666666666667,95.4420000000000000,0.0,9.6333333333333333
250,2009-10-01,1.09838,1.3698299999999999,1.02535,220.6826666666666667,96.0373333333333333,0.0,9.9333333333333333
251,2010-01-01,0.38478,0.83645,0.5865199999999999,220.7156666666666667,96.3160000000000000,0.0,9.8333333333333333
252,2010-04-01,0.9220299999999999,1.38039,0.91499,220.9926666666666667,96.5306666666666667,0.0,9.6333333333333333
253,2010-07-01,0.73721,0.97695,0.6858,221.5276666666666667,96.6603333333333333,0.0,9.4666666666666667
254,2010-10-01,0.5019,1.15394,0.58787,222.1073333333333333,96.9243333333333333,0.0,9.5000000000000000
255,2011-01-01,-0.24044000000000001,0.37338000000000005,-0.16926,223.1566666666666667,97.3843333333333333,0.0,9.0333333333333333
256,2011-04-01,0.71497,1.37811,0.7096600000000001,224.1996666666666667,97.9536666666666667,0.0,9.0666666666666667
257,2011-07-01,-0.027780000000000003,0.76783,0.12646,225.7326666666666667,98.4260000000000000,0.0,9.0000000000000000
258,2011-10-01,1.1592799999999999,1.4008,1.2464,226.9366666666666667,98.7906666666666667,0.0,8.6333333333333333
259,2012-01-01,0.78299,1.30098,0.66735,228.1296666666666667,99.4400000000000000,0.0,8.2666666666666667
260,2012-04-01,0.4302,0.69066,0.29611,229.2506666666666667,99.8500000000000000,0.0,8.2000000000000000
261,2012-07-01,0.13495,0.64363,0.13194,230.2873333333333333,100.1336666666666667,0.0,8.0333333333333333
262,2012-10-01,0.11387,0.5897100000000001,0.07812999999999999,231.3596666666666667,100.5763333333333333,0.0,7.8000000000000000
263,2013-01-01,0.8856799999999999,1.2100600000000001,0.8072,232.5306666666666667,100.9750000000000000,0.0,7.7333333333333333
